source_id,ra,dec,phot_g_mean_mag,g_rp,qf,F6,F8,F10,mem_prob,Class
604911027994078976,132.762128168279,11.731073611761847,20.435766220092773,0.8726043701171875,1,0.0,0.0,0.0,0,0
604911062349553664,132.77723681375198,11.739928311919739,19.84164047241211,0.451812744140625,1,0.0,2.7407503367756887e-05,0.0,0,0
604911096708974080,132.74850835612648,11.735563638581533,14.423698425292967,0.5772409439086914,1,1.0,0.9999825060917952,1.0,0,1
604911135364520448,132.7584908779304,11.755297369497914,14.785978317260742,0.5413923263549805,1,1.0,0.9999825063932393,1.0,0,1
604911135364522240,132.75548464328514,11.743323979863575,19.064434051513672,0.6215057373046875,1,0.0,2.740669663456623e-05,0.0,0,0
604911135364522368,132.75638043916936,11.741397351613386,18.553178787231445,0.8310642242431641,1,0.005555555555555556,0.02778660395504087,0.011112701247397218,0,0
604911199788235648,132.81779657290343,11.742470236647662,13.30168914794922,0.4655370712280274,1,1.0,0.9999825056640345,1.0,0,1
604911204083987328,132.81021451545053,11.744709106603914,15.467181205749512,0.6179542541503906,1,1.0,0.9999825060815746,1.0,0,1
604911204083989120,132.80616285242166,11.74049496958651,19.68996238708496,1.2020492553710938,1,0.0,0.01643823122458236,0.005557531178467313,0,0
604911234148068224,132.80101964425225,11.737627691563047,19.66435432434082,0.6034488677978516,1,0.0,2.741045358987707e-05,0.0,0,0
604911238443732352,132.7930224994115,11.730445853681864,18.57144927978516,0.9527149200439452,1,0.0,0.005542492005819916,0.0,0,0
604911307163200000,132.82379425742133,11.741530484622633,14.996419906616213,0.6728839874267578,1,1.0,0.9999825060815746,1.0,0,1
604911341522931328,132.83605102065158,11.75702380675386,15.502830505371096,0.7056713104248047,1,0.9666666666666667,0.9666556347445938,0.9722214958345944,0,1
604911341522931968,132.83352364065556,11.757603237477904,20.234872817993164,0.8502292633056641,1,0.0,0.0,0.0,0,0
604911341522932352,132.8366395258635,11.750680669965405,12.9467134475708,0.4680242538452149,1,0.8722222222222222,0.8499773891336091,0.883329673211574,0,1
604911371587031552,132.81102731526175,11.756737559354374,18.467618942260746,0.6527366638183594,1,0.005555555555555556,2.7410784575373887e-05,0.0,0,0
604911375882674176,132.82003534411137,11.761571302524905,13.96726131439209,0.5291709899902344,1,1.0,0.999982506383019,1.0,0,1
604911375882674560,132.822807019762,11.756295528341019,9.258213996887207,0.8109827041625977,1,1.0,0.9999825063961669,1.0,0,1
604911405946776448,132.8185821196343,11.768727532330567,18.856637954711914,1.0804214477539062,1,1.0,0.9943635538087062,1.0,0,1
604911410242411136,132.8222911797527,11.767553359645758,13.777425765991213,0.4629783630371094,1,1.0,0.999982506383019,0.9944442526912063,0,1
604911478961156224,132.79737985749054,11.754655448295695,20.41383934020996,0.6485862731933594,1,0.016666666666666666,0.016673012703198774,0.01666905137156282,0,0
604911478961895424,132.7990288171814,11.756134765684447,10.008405685424805,-0.05895423889160156,1,1.0,0.9888711667930239,0.9944443484185728,0,1
604911478961895808,132.79889171120143,11.755052549873982,16.939386367797848,1.5432615280151367,1,0.0,0.050189835997920915,0.04329403641021962,0,0
604911478961897472,132.7931120328573,11.75231016115714,18.056795120239254,0.6491889953613281,1,0.0,8.951122803463226e-05,0.0,0,0
604911509025877248,132.77006290559672,11.765787924725634,13.367362022399902,0.4722328186035156,1,1.0,0.9999825056742555,1.0,0,1
604911547681373184,132.78594423114305,11.769934829752874,13.283350944519045,0.4463949203491211,1,1.0,0.9999825064063871,1.0,0,1
604911547681374080,132.78060820303236,11.774410307505127,15.154756546020508,0.5794963836669922,1,1.0,0.9999825063932393,1.0,0,1
604911547681374976,132.7835911910095,11.762928148289983,17.485126495361328,0.918071746826172,1,1.0,0.9942863228238942,1.0,0,1
604911547681375872,132.77988810896557,11.761966446492323,15.649161338806152,0.5792064666748047,1,0.0,2.7401650490719677e-05,0.0,0,0
604911577745908352,132.8047143790443,11.769954087130944,19.42949867248535,1.1829547882080078,1,0.9944444444444445,0.9833068277616058,1.0,0,1
604911582040372224,132.79888911443857,11.763206763865776,20.582199096679688,1.0642013549804688,1,0.011111111111111112,0.005563191218989383,0.0,0,0
604911582041106816,132.8058131327574,11.771105867939065,19.120758056640625,0.6005191802978516,1,0.0,2.7407503367756887e-05,0.0,0,0
604911582041107456,132.80117906395006,11.77257446108628,13.054901123046875,0.4682703018188477,1,1.0,0.9999825056640345,1.0,0,1
604911616400842624,132.81034420635478,11.778522381198487,20.071277618408203,0.998332977294922,1,0.0,0.0,0.0,0,0
604911650760586624,132.79126622156454,11.77136341698232,14.379579544067385,0.5168590545654297,1,1.0,0.9999825056611066,1.0,0,1
604911680824692480,132.7974905999688,11.786379278408976,17.47607421875,1.0716609954833984,1,1.0,0.9940851487481988,1.0,0,1
604911680824694400,132.8039751987078,11.787779051463561,19.153268814086914,0.3878154754638672,1,0.0,2.744109613214371e-05,0.0,0,0
604911680824696064,132.80284614752156,11.791561048959148,19.77555274963379,1.1223869323730469,1,0.0,0.011363075703429135,0.0,0,0
604911685120318592,132.8091032199003,11.787141815385187,17.79781723022461,0.9444465637207032,1,1.0,0.9942841405799803,1.0,0,1
604913914207657600,132.7203789176219,11.729636349246473,17.12997055053711,0.7740211486816406,1,0.0,8.95046235716865e-05,0.0,0,0
604913918503337728,132.7222203252625,11.727778451914373,14.216731071472168,0.5317821502685547,1,0.022222222222222223,0.033340349824857445,0.03334586205485973,0,0
604913948567397888,132.7208508146534,11.734016210137082,17.432916641235348,0.9180850982666016,1,1.0,0.9998429889550323,1.0,0,1
604913952863073920,132.7281451731343,11.737263675667396,16.823188781738278,0.8341989517211914,1,1.0,0.9998430029645857,1.0,0,1
604913952863074688,132.72263104008843,11.742952668429586,13.44774341583252,0.4872264862060547,1,1.0,0.999982505680865,1.0,0,1
604913982927427456,132.70143587524686,11.739581387976205,20.426809310913086,1.2084369659423828,1,0.027777777777777776,0.05558088103225685,0.011133168811945492,0,0
604913987222816768,132.70692858952987,11.733365820749187,16.0865478515625,0.7392139434814453,1,0.9888888888888889,0.9666756521721972,0.9833313505662774,0,1
604914051646619136,132.74644404081508,11.747704495318187,19.834074020385746,0.9912586212158204,1,0.0,0.0,0.0,0,0
604914051646976000,132.73571271942237,11.75593019548325,20.164718627929688,0.2996444702148437,1,0.0,0.00025123757874609697,0.0,0,0
604914055942336000,132.73421703307378,11.75438256673151,15.818504333496096,0.7730836868286133,1,0.9777777777777777,0.9777683411330107,0.9666737594138248,0,1
604914086006367232,132.7458477511432,11.764240159074586,16.341421127319336,0.6691093444824219,1,0.0,0.00025123953596303014,0.0,0,0
604914159021501184,132.7325343117316,11.764867012515055,17.884416580200195,1.008056640625,1,1.0,0.9998429720666526,1.0,0,1
604914193381246336,132.69849308934292,11.752866575151346,16.160249710083008,0.7948198318481445,1,1.0,0.9944268335886614,0.9944443468373195,0,1
604914223445599360,132.71250260063823,11.757369499059,20.53958320617676,1.1016082763671875,1,0.0,0.00023418164138733663,0.0,0,0
604914227740983936,132.70269971563502,11.751322741169176,17.884557723999023,0.9820384979248048,1,0.9944444444444445,0.9942841539174216,1.0,0,1
604914257805058048,132.68747964362058,11.762555653724887,17.72486686706543,0.2850971221923828,1,0.0,8.960909134338052e-05,0.0,0,0
604914330820196224,132.70743844824864,11.769962597002909,19.079668045043945,0.4888439178466797,1,0.0,2.740669663456623e-05,0.0,0,0
604914395244015232,132.7052356956534,11.770734951864982,17.95787239074707,0.5567665100097656,1,0.0,8.950848876610043e-05,0.0,0,0
604914433899218048,132.71301106594157,11.792145627262387,17.80261993408203,0.9851703643798828,1,0.0,0.01650057139827051,0.005559234292071387,0,0
604914433899407744,132.7205082743447,11.78698626143658,19.44021224975586,0.6124973297119141,1,0.0,2.740619142411673e-05,0.0,0,0
604914468259195904,132.76503653989428,11.771475948668492,15.985376358032227,0.5308618545532227,1,0.0,2.7400812397400835e-05,0.0,0,0
604914502618876416,132.7650165163331,11.781978023014345,19.300302505493164,1.116350173950195,1,1.0,0.9941659206980974,1.0,0,1
604914567042715136,132.76377014960678,11.786337300675475,18.455018997192386,0.9266834259033204,1,0.0,0.0,0.0055564846938937216,0,0
604914605698086784,132.77677928197727,11.791840997675381,16.073326110839847,0.7165908813476562,1,1.0,0.9999825063932393,1.0,0,1
604914738841680256,132.7421455805528,11.782113524706533,20.28190803527832,0.8576087951660156,1,0.0,0.00556178568556873,0.0,0,0
604914777496782720,132.75644759317666,11.797265827789168,13.358970642089846,0.4686307907104492,1,0.9888888888888889,0.9892092885571435,0.9888885053824125,0,1
604914807561046656,132.72304762563545,11.80296244864066,20.250192642211914,1.0598793029785156,1,0.0,0.005560534286014625,0.0,0,0
604914807561160064,132.73375690606153,11.798275974301047,20.263660430908203,1.107574462890625,1,0.9833333333333333,0.9833317259962878,0.9666663693561033,0,1
604914807561160704,132.72369242207918,11.799927782409744,20.14694595336914,1.1549415588378906,1,0.9833333333333333,0.9443947265588478,0.9499705872921239,0,1
604914846216261504,132.74541789668467,11.805345149327435,13.63701057434082,0.4621009826660156,1,0.022222222222222223,0.05005609754673317,0.02223762578374311,0,0
604914846216261888,132.7435015036983,11.801845245685634,15.468981742858887,0.6273908615112305,1,1.0,0.9999825063998482,1.0,0,1
604914876280368768,132.75961113168046,11.797764175492,15.364450454711914,0.4729576110839844,1,0.0,2.7400812397400835e-05,0.0,0,0
604914876284751744,132.7529232278151,11.806482155382767,19.105976104736328,0.67718505859375,1,0.0,2.7408477448892406e-05,0.0,0,0
604914880575997056,132.75502854071894,11.805949714505207,16.365776062011722,0.7534255981445312,1,1.0,0.9999824978449828,1.0,0,1
604914910640118656,132.75972072804413,11.814852928274734,16.008108139038086,0.7085018157958984,1,1.0,0.9999825063932393,0.9944442526912063,0,1
604914944999667328,132.74593915519185,11.815975991085903,13.409649848937988,0.4565572738647461,1,1.0,0.999982505680865,1.0,0,1
604914945000917376,132.7460369930083,11.816688049888606,16.07223129272461,0.7513446807861328,1,1.0,0.9999825063998482,1.0,0,1
604914949295282816,132.75330618262134,11.814653311082745,14.45347785949707,0.5103263854980469,1,1.0,0.9999825056611066,1.0,0,1
604914949295285376,132.7437194774349,11.8121970277052,15.35869312286377,0.6064491271972656,1,1.0,0.9999825063998482,1.0,0,1
604914949295475712,132.7458843388498,11.808088641823154,15.859119415283205,0.6911716461181641,1,1.0,0.9999825063998482,1.0,0,1
604914979359601408,132.75796029125559,11.831424530142444,17.072771072387695,0.8224754333496094,1,0.0,0.0008775341450236212,0.0,0,0
604915189813463808,132.69855150188008,11.797939442900471,13.469440460205078,0.4433021545410156,1,1.0,0.9999825064369638,1.0,0,1
604915563475144832,132.7176931999452,11.810948169654159,15.404582977294922,0.5529994964599609,1,0.0,2.740147594100088e-05,0.0,0,0
604915567769576064,132.71735136567293,11.812347822139063,19.076509475708008,0.6805820465087891,1,0.0,2.7409942523941023e-05,0.0,0,0
